location,year,month,day,properties_sold,avg_price,avg_sqr_ft,walk_score,interest_score,pop_increase,city_investment,private_investment
Old East York,2014,April,,6,4.9590000000000005,506,0.15742857142857145,1.0666666666666667,160.341,533.9190000000001,6169.5470000000005
Danforth Village - East York,2014,April,,3,3.306,639,2.1252857142857144,0.08333333333333333,0.0,2714.777,10091.565
Greenwood-Coxwell,2014,April,,5,3.306,768,1.033125,0.0,154.28,3707.679,7471.009000000001
Woodbine Corridor,2014,April,,10,3.857,557,2.282714285714286,1.2857142857142858,25.346000000000004,3298.286,18912.524
Maple Leaf,2014,April,,6,5.510000000000001,616,1.5305555555555557,4.5,209.38000000000002,10721.909000000001,14788.289
Beechborough-Greenbrook,2014,April,,2,4.408,522,0.30611111111111117,1.3793103448275863,132.24,9759.863000000001,15904.615000000002
Keelesdale-Eglinton West,2014,April,,7,4.408,592,1.4955714285714288,0.9642857142857142,101.38400000000001,6391.6,8016.499000000001
Briar Hill-Belgravia,2014,April,,3,4.408,634,1.79075,2.727272727272727,99.18,7812.078,7116.165000000001
Yorkdale-Glen Park,2014,April,,10,3.857,591,1.7317142857142858,0.8333333333333334,29.754,9999.548,2631.025
Forest Hill North,2014,April,,2,3.857,637,0.15742857142857145,0.15000000000000002,109.098,5640.587,3091.11
Englemount-Lawrence,2014,April,,4,2.204,764,0.068875,2.307692307692308,23.693,5331.476000000001,27119.669
Bedford Park-Nortown,2014,April,,5,3.857,580,0.6734444444444445,0.9523809523809523,109.098,1050.757,29988.726000000002
Lawrence Park South,2014,April,,10,2.204,507,1.859625,1.3333333333333333,0.0,8160.861000000001,31729.886000000002
Yonge-Eglinton,2014,April,,9,2.204,593,1.1632222222222224,2.5,55.10000000000001,5042.752,31129.847
Mount Pleasant West,2014,April,,8,3.857,736,1.653,1.25,18.183,8011.540000000001,8361.976
Lawrence Park North,2014,April,,12,5.510000000000001,634,2.1252857142857144,0.5,0.0,8987.361,7073.738
Mount Pleasant East,2014,April,,1,3.857,750,0.4722857142857143,0.4545454545454546,102.48600000000002,6684.1810000000005,26790.722
Black Creek,2014,April,,2,4.9590000000000005,502,1.836666666666667,0.972972972972973,81.548,298.091,12763.915
Glenfield-Jane Heights,2014,April,,6,4.9590000000000005,503,0.9445714285714286,0.7297297297297298,0.0,2808.447,714.647
York University Heights,2014,April,,7,2.7550000000000003,656,1.2244444444444447,0.0,105.792,1306.9720000000002,18098.697
Bathurst Manor,2014,April,,4,4.408,766,0.3935714285714286,0.5925925925925926,120.66900000000001,5966.779,30820.185
Westminster-Branson,2014,April,,10,4.408,690,1.653,1.4285714285714284,148.77,11040.387,27383.047000000002
Clanton Park,2014,April,,12,3.306,616,2.06625,0.5882352941176471,44.080000000000005,10985.838000000002,6521.636
Lansing-Westgate,2014,April,,5,4.408,526,0.8571111111111112,0.5454545454545454,89.262,2178.103,33510.718
Willowdale West,2014,April,,5,4.9590000000000005,738,0.6297142857142858,4.545454545454545,254.56200000000004,2294.915,33281.502
Newtonbrook West,2014,April,,5,2.7550000000000003,543,0.551,0.8275862068965517,53.447,1682.7540000000001,23172.856000000003
Newtonbrook East,2014,April,,7,3.306,504,0.206625,1.4117647058823528,176.32000000000002,2111.4320000000002,16422.555
Willowdale East,2014,April,,9,5.510000000000001,650,1.836666666666667,0.717948717948718,267.786,5042.752,33859.501000000004
Bayview Woods-Steeles,2014,April,,5,4.9590000000000005,731,0.061222222222222226,0.6060606060606061,68.32400000000001,4562.831,5571.712
Bayview Village,2014,April,,4,2.204,576,1.4693333333333334,1.565217391304348,281.01,555.9590000000001,5759.603
St.Andrew-Windfields,2014,April,,9,3.857,652,1.7754444444444446,2.608695652173913,22.040000000000003,6971.252,12864.748000000001
Don Valley Village,2014,April,,2,3.306,793,0.8265,1.7391304347826086,0.0,8427.545,2917.545
Henry Farm,2014,April,,12,3.857,681,0.8658571428571429,1.1111111111111112,198.36,8638.027,9211.618
Pleasant View,2014,April,,3,3.857,606,0.7576250000000001,1.1739130434782608,148.77,1450.7830000000001,24763.593
Parkwoods-Donalda,2014,April,,12,2.7550000000000003,750,0.068875,1.9230769230769231,181.82999999999998,9449.650000000001,32349.210000000003
Tam O'Shanter-Sullivan,2014,April,,12,4.408,688,2.0465714285714287,2.333333333333333,101.38400000000001,7771.8550000000005,2357.7290000000003
Bridle Path-Sunnybrook-York Mills,2014,April,,2,5.510000000000001,758,0.895375,0.8108108108108109,41.876000000000005,11154.444000000001,20940.755
Leaside-Bennington,2014,April,,8,2.204,638,1.7142222222222223,0.75,242.44000000000003,1494.863,689.8520000000001
Banbury-Don Mills,2014,April,,12,3.857,683,1.102,1.1111111111111112,36.36600000000001,6722.200000000001,10467.898000000001
Thorncliffe Park,2014,April,,1,4.408,767,1.346888888888889,2.612903225806452,29.754,682.6890000000001,7312.321000000001
Flemingdon Park,2014,April,,11,3.857,694,1.8891428571428572,1.7647058823529411,141.056,4185.396000000001,12928.664
Victoria Village,2014,April,,7,4.9590000000000005,795,1.653,0.0,0.0,7445.112000000001,28672.387000000002
O'Connor-Parkview,2014,April,,7,2.7550000000000003,712,1.1632222222222224,2.0,80.44600000000001,3278.4500000000003,22772.279000000002
The Beaches,2014,April,,5,3.857,684,0.13775,0.875,23.142000000000003,211.03300000000002,4007.4230000000002
East End-Danforth,2014,April,,9,4.408,604,0.3148571428571429,0.6428571428571428,26.999000000000002,2216.6730000000002,10738.439
Woodbine-Lumsden,2014,April,,1,5.510000000000001,553,0.4722857142857143,2.3529411764705883,19.285,11203.483,9180.211000000001
Crescent Town,2014,April,,12,3.306,623,0.9445714285714286,1.2121212121212122,247.95000000000002,8730.595000000001,3789.2270000000003
Birchcliffe-Cliffside,2014,April,,4,3.857,620,0.6887500000000001,2.5,0.0,9859.594000000001,12225.037
Oakridge,2014,April,,4,4.9590000000000005,732,0.3935714285714286,0.48484848484848486,29.754,387.353,16436.881
Clairlea-Birchmount,2014,April,,3,2.204,658,1.3775000000000002,1.7142857142857142,184.585,9145.498000000001,10212.785000000002
Wexford/Maryvale,2014,April,,10,3.857,676,1.2397500000000001,1.0909090909090908,192.85,534.47,30679.129
Dorset Park,2014,April,,12,5.510000000000001,733,1.5841250000000002,2.1818181818181817,310.764,9535.055,19344.508
Ionview,2014,April,,11,2.204,549,0.96425,1.0256410256410255,234.726,6683.079000000001,2144.492
Kennedy Park,2014,April,,6,2.7550000000000003,567,1.408111111111111,0.43478260869565216,173.565,874.4370000000001,26792.926000000003
Cliffcrest,2014,April,,5,2.204,724,1.3775000000000002,0.125,214.89000000000001,8137.168000000001,16411.535
Eglinton East,2014,April,,5,3.857,681,0.551,1.7999999999999998,0.0,4036.626,2904.8720000000003
Bendale,2014,April,,12,3.857,797,0.068875,1.125,261.725,6390.4980000000005,27816.133
Scarborough Village,2014,April,,4,2.204,785,0.482125,0.10256410256410256,0.0,2744.5310000000004,29167.736
Woburn,2014,April,,12,5.510000000000001,785,0.3935714285714286,5.0,0.0,120.66900000000001,9711.375
Guildwood,2014,April,,7,4.408,633,1.653,0.16,45.733000000000004,7357.503000000001,9189.027
Morningside,2014,April,,9,3.857,751,1.416857142857143,2.25,123.97500000000001,2933.5240000000003,16224.746000000001
West Hill,2014,April,,5,5.510000000000001,596,1.033125,0.717948717948718,105.792,4290.086,33101.876000000004
Rouge,2014,April,,7,3.306,762,0.30611111111111117,0.21621621621621623,117.363,2721.94,14663.212000000001
Centennial Scarborough,2014,April,,6,3.306,655,1.79075,0.25925925925925924,20.387,2679.5130000000004,23365.706000000002
Highland Creek,2014,April,,2,3.306,505,0.2755,0.1891891891891892,0.0,292.581,24008.172000000002
Malvern,2014,April,,2,4.408,783,0.6734444444444445,0.0,31.958000000000002,9271.677000000001,11764.952000000001
Hillcrest Village,2014,April,,10,2.7550000000000003,612,0.9445714285714286,1.1612903225806452,0.0,3245.9410000000003,23505.109
Steeles,2014,April,,9,2.204,633,0.30611111111111117,4.307692307692308,198.36,8639.129,26391.798000000003
L'Amoreaux,2014,April,,5,4.9590000000000005,632,1.4463750000000002,0.9032258064516129,218.196,937.2510000000001,29709.920000000002
Agincourt South-Malvern West,2014,April,,8,3.857,502,1.9678571428571432,0.0,201.11500000000004,4978.836,30639.457000000002
Milliken,2014,April,,7,2.204,771,1.0407777777777778,0.3888888888888889,162.54500000000002,8175.738,22278.583000000002
Agincourt North,2014,April,,11,4.9590000000000005,743,1.653,1.2000000000000002,74.385,7489.743,1751.0780000000002
Trinity-Bellwoods,2014,May,,10,4.59,613,0.9835714285714287,0.923076923076923,27.54,13506.075,31595.265
West Humber-Clairville,2014,May,,7,6.885,597,0.669375,0.34285714285714286,75.735,12820.635,47113.29
Mount Olive-Silverstone-Jamestown,2014,May,,16,7.65,527,1.72125,1.1666666666666665,125.46000000000001,1487.925,26993.025
Humber Summit,2014,May,,2,6.885,767,0.935,1.0,25.245,10564.65,23726.475000000002
Thistletown-Beaumond Heights,2014,May,,8,3.06,733,2.295,5.7272727272727275,0.0,13081.5,19375.155
Humbermede,2014,May,,11,6.885,577,0.42500000000000004,1.0,96.39,12073.23,34079.22
Rexdale-Kipling,2014,May,,2,6.885,724,1.625625,0.0,229.5,15895.17,47119.41
Elms-Old Rexdale,2014,May,,11,7.65,619,2.5500000000000003,1.846153846153846,215.73,7914.6900000000005,9213.66
Pelmo Park-Humberlea,2014,May,,3,7.65,595,2.5500000000000003,0.0,0.0,10062.045,10105.65
Downsview-Roding-CFB,2014,May,,1,6.885,742,1.9125,1.6153846153846154,94.86,1719.72,37688.49
Kingsview Village-The Westway,2014,May,,12,5.355,742,0.33999999999999997,0.0,266.22,365.67,44858.07
Weston,2014,May,,3,3.06,737,2.21,1.0,204.25500000000002,12833.64,46053.0
Rustic,2014,May,,10,7.65,501,2.295,0.0,128.52,1257.66,27051.93
Humber Heights-Westmount,2014,May,,3,3.06,592,2.773125,0.5833333333333334,100.98000000000002,13341.6,3877.785
Brookhaven-Amesbury,2014,May,,7,6.12,776,2.008125,0.9090909090909092,201.96000000000004,6097.05,9495.18
Mount Dennis,2014,May,,4,4.59,780,1.33875,1.6363636363636365,0.0,13378.32,42439.905
Willowridge-Martingrove-Richview,2014,May,,8,3.06,775,1.9671428571428573,2.631578947368421,0.0,10572.300000000001,22039.65
Princess-Rosethorn,2014,May,,13,6.12,598,1.9125,1.4411764705882353,84.15,292.995,17340.255
Eringate-Centennial-West Deane,2014,May,,7,5.355,593,1.72125,1.4848484848484849,22.185,6499.4400000000005,28714.275
Edenbridge-Humber Valley,2014,May,,4,6.885,795,0.8742857142857142,0.2,0.0,331.245,35046.18
Rockcliffe-Smythe,2014,May,,11,5.355,643,2.5500000000000003,3.0,223.38,1981.3500000000001,37128.51
Markland Woods,2014,May,,9,5.355,611,2.0764285714285715,2.9473684210526314,339.65999999999997,9930.465,15968.61
Etobicoke West Mall,2014,May,,13,3.825,693,1.243125,7.2,39.78,2184.84,30759.12
Islington-City Centre West,2014,May,,15,3.825,619,2.008125,1.5,250.92000000000002,15567.75,32074.155
Alderwood,2014,May,,7,3.825,682,1.4207142857142858,0.2564102564102564,229.5,3525.885,36068.22
Long Branch,2014,May,,14,4.59,671,1.243125,1.75,114.75,4175.37,46615.275
New Toronto,2014,May,,15,6.885,615,0.765,0.0,217.26,12995.055,28699.74
Mimico,2014,May,,4,6.12,602,2.295,1.411764705882353,167.535,7070.13,43729.695
Stonegate-Queensway,2014,May,,14,6.12,595,1.53,0.6666666666666666,79.56,8102.115,39425.805
Kingsway South,2014,May,,11,6.885,767,1.9671428571428573,0.4,260.1,5809.41,28271.34
Lambton Baby Point,2014,May,,2,6.885,565,2.008125,1.153846153846154,316.71000000000004,751.23,7991.955
High Park-Swansea,2014,May,,16,6.885,685,1.2750000000000001,1.7999999999999998,42.84,15530.265,5422.32
Runnymede-Bloor West Village,2014,May,,13,5.355,606,2.86875,1.6129032258064515,214.20000000000002,4131.0,16868.25
High Park North,2014,May,,13,6.12,591,2.38,0.5714285714285714,29.835,8310.960000000001,28881.81
Junction Area,2014,May,,1,3.825,619,0.19125,3.130434782608696,201.96,176.715,46782.81
Roncesvalles,2014,May,,16,7.65,611,0.8500000000000001,1.8666666666666667,367.20000000000005,10553.175000000001,8328.555
South Parkdale,2014,May,,2,5.355,518,0.16999999999999998,0.46153846153846156,43.605000000000004,3909.915,42455.205
Dufferin Grove,2014,May,,7,5.355,672,2.199375,0.6,137.7,1626.39,10419.3
Little Portugal,2014,May,,13,6.885,614,2.5135714285714283,3.4285714285714284,110.16,8760.015,34756.245
Dovercourt-Wallace Emerson-Juncti,2014,May,,15,3.06,764,2.295,0.6774193548387096,107.10000000000001,14265.72,37580.625
Niagara,2014,May,,8,6.885,525,2.5500000000000003,0.15384615384615385,0.0,5794.875,42408.54
Weston-Pellam Park,2014,May,,15,6.12,592,0.6799999999999999,0.7692307692307693,71.91,11010.645,23200.920000000002
Palmerston-Little Italy,2014,May,,5,6.885,607,1.9125,5.263157894736842,59.67,13136.58,5182.11
University,2014,May,,4,6.885,736,0.765,0.28,362.61,11983.725,24844.14
Kensington-Chinatown,2014,May,,4,6.885,668,3.2785714285714285,1.8823529411764706,0.0,10511.865,23327.145
Waterfront Communities-The Island,2014,May,,13,6.12,549,2.6775,1.35,36.72,12128.31,6352.56
Annex,2014,May,,4,6.885,799,0.9835714285714287,1.0,328.95000000000005,9458.460000000001,33992.01
Wychwood,2014,May,,10,3.825,558,2.581875,0.42105263157894735,189.72,7683.66,35264.205
Corsa Italia-Davenport,2014,May,,4,6.12,729,0.860625,0.058823529411764705,351.9,6989.805,27811.575
Oakwood-Vaughan,2014,May,,12,4.59,555,0.478125,1.4814814814814814,229.5,4332.195,37475.82
Humewood-Cedarvale,2014,May,,10,6.12,758,1.9125,0.7058823529411764,252.45000000000002,1500.93,1225.53
Casa Loma,2014,May,,3,4.59,732,1.1475,0.5,65.79,5231.07,971.5500000000001
Forest Hill South,2014,May,,8,5.355,696,1.445,1.891891891891892,0.0,4947.255,42045.93
Yonge-St.Clair,2014,May,,10,3.06,645,1.625625,0.0,133.10999999999999,11636.415,30199.905
Bay Street Corridor,2014,May,,4,5.355,761,0.765,1.6129032258064515,186.66,10095.705,3195.405
Rosedale-Moore Park,2014,May,,3,3.825,551,2.295,2.0833333333333335,58.905,10765.08,7634.7
Church-Yonge Corridor,2014,May,,5,7.65,673,1.9671428571428573,0.5161290322580645,61.2,8980.335000000001,37133.1
Caledonia-Fairbanks,2014,May,,14,5.355,705,2.125,4.2105263157894735,0.0,9530.37,32486.49
North St.James Town,2014,May,,8,6.885,699,1.243125,2.526315789473684,0.0,15022.305,30575.52
Cabbagetown-South St.James Town,2014,May,,14,6.12,590,1.53,0.25,85.68,5954.76,21852.225000000002
Moss Park,2014,May,,14,5.355,680,1.87,0.5384615384615384,65.79,3844.125,21801.735
Regent Park,2014,May,,11,6.885,652,2.4042857142857144,4.0,52.785000000000004,11031.300000000001,28198.665
Playter Estates-Danforth,2014,May,,7,3.06,513,2.8414285714285716,0.23333333333333334,65.025,6811.56,32325.84
South Riverdale,2014,May,,4,3.825,554,1.615,0.18181818181818182,153.0,5157.63,12857.355
North Riverdale,2014,May,,4,7.65,686,2.199375,1.391304347826087,35.19,10244.880000000001,6035.085
Blake-Jones,2014,May,,2,6.12,794,2.4650000000000003,1.3333333333333333,284.58,5545.485,12066.345
Danforth Village - Toronto,2014,May,,15,5.355,618,2.21,0.8,151.47,12570.48,46686.42
Broadview North,2014,May,,11,3.06,750,1.092857142857143,0.875,0.0,14761.44,20853.135000000002
Old East York,2014,May,,11,6.885,732,2.5135714285714283,4.761904761904762,195.075,12802.275,23062.455
Danforth Village - East York,2014,May,,10,3.825,632,1.6392857142857142,2.0833333333333335,38.25,4313.835,38204.1
Greenwood-Coxwell,2014,May,,1,5.355,643,1.0518750000000001,0.1935483870967742,317.475,8144.1900000000005,5109.435
Woodbine Corridor,2014,May,,1,3.06,634,1.625625,2.962962962962963,190.485,11465.055,36337.5
Maple Leaf,2014,May,,14,4.59,501,2.125,2.2857142857142856,298.35,1665.405,45558.81
Beechborough-Greenbrook,2014,May,,5,3.06,623,1.615,0.8333333333333334,19.125,12441.960000000001,12968.28
Keelesdale-Eglinton West,2014,May,,16,6.885,649,0.19125,0.0,30.6,6196.5,7151.22
Briar Hill-Belgravia,2014,May,,13,6.12,708,2.8414285714285716,2.571428571428571,15.3,13398.210000000001,27446.670000000002
Yorkdale-Glen Park,2014,May,,7,3.825,742,0.4371428571428571,0.24324324324324326,107.10000000000001,11328.885,30278.7
Forest Hill North,2014,May,,14,3.06,538,2.295,1.696969696969697,130.815,13957.425000000001,27852.12
Englemount-Lawrence,2014,May,,14,6.885,697,1.816875,0.05128205128205128,137.7,9925.875,27007.56
Bedford Park-Nortown,2014,May,,4,5.355,622,2.5500000000000003,0.125,299.88,7002.81,37376.37
Lawrence Park South,2014,May,,10,3.06,507,2.295,0.375,206.55,12679.11,35350.65
Yonge-Eglinton,2014,May,,10,7.65,647,1.9671428571428573,1.0434782608695652,22.95,5556.195,20322.99
Mount Pleasant West,2014,May,,8,6.885,545,3.2785714285714285,0.358974358974359,55.08,6478.02,3583.26
Lawrence Park North,2014,May,,14,3.06,683,2.295,0.0,64.26,2659.905,38438.19
Mount Pleasant East,2014,May,,7,5.355,642,2.008125,0.9333333333333333,39.78,12356.28,44647.695
Black Creek,2014,May,,15,4.59,608,0.095625,0.6666666666666666,66.555,15294.645,16024.455
Glenfield-Jane Heights,2014,May,,11,5.355,790,1.092857142857143,2.24,41.31,8719.47,20140.920000000002
York University Heights,2014,May,,5,7.65,637,1.625625,2.727272727272727,61.965,1275.255,31744.440000000002
Bathurst Manor,2014,May,,15,6.885,533,1.9671428571428573,4.5,24.48,9232.02,33832.125
Westminster-Branson,2014,May,,5,3.06,577,2.9507142857142856,0.8333333333333333,0.0,13893.165,6862.8150000000005
Clanton Park,2014,May,,12,7.65,516,2.199375,1.875,113.22,7341.705,42249.42
Lansing-Westgate,2014,May,,14,6.12,734,0.9835714285714287,0.5263157894736842,302.175,16032.105,22530.78
Willowdale West,2014,May,,3,6.885,704,2.0764285714285715,0.375,0.0,11274.57,31654.170000000002
Newtonbrook West,2014,May,,6,3.825,691,2.6775,1.75,57.375,13100.625,10348.92
Newtonbrook East,2014,May,,14,6.885,617,2.295,0.8333333333333334,133.10999999999999,13229.145,1558.305
Willowdale East,2014,May,,2,7.65,737,2.48625,0.0,133.10999999999999,2347.785,34353.855
Bayview Woods-Steeles,2014,May,,1,5.355,611,0.765,0.5333333333333333,241.74,6928.6050000000005,14863.185
Bayview Village,2014,May,,4,3.06,658,1.1475,0.2564102564102564,0.0,10004.67,37456.695
St.Andrew-Windfields,2014,May,,3,6.12,726,2.773125,0.36,0.0,4548.6900000000005,44943.75
Don Valley Village,2014,May,,14,4.59,718,2.1037500000000002,0.0,0.0,7592.625,7783.875
Henry Farm,2014,May,,3,3.06,719,0.33999999999999997,1.8064516129032258,25.245,14765.265,9420.975
Pleasant View,2014,May,,12,6.12,633,2.4042857142857144,0.6428571428571429,263.925,1044.99,20151.63
Parkwoods-Donalda,2014,May,,8,7.65,759,2.04,2.6470588235294117,53.550000000000004,11438.28,12835.935
Tam O'Shanter-Sullivan,2014,May,,11,5.355,697,2.9507142857142856,1.4285714285714286,172.125,6212.5650000000005,35091.315
Bridle Path-Sunnybrook-York Mills,2014,May,,9,6.885,702,0.57375,0.0,23.715,15077.385,2585.7
Leaside-Bennington,2014,May,,1,7.65,619,2.581875,0.41025641025641024,42.075,15901.29,24868.62
Banbury-Don Mills,2014,May,,15,6.885,509,0.255,3.8571428571428577,146.88,3089.07,46213.65
Thorncliffe Park,2014,May,,4,3.06,745,2.295,0.972972972972973,348.075,605.115,8911.485
Flemingdon Park,2014,May,,14,3.06,784,2.5500000000000003,1.8421052631578947,149.175,15187.545,12523.815
Victoria Village,2014,May,,14,6.885,528,0.286875,0.15789473684210525,0.0,1323.45,22585.095
O'Connor-Parkview,2014,May,,14,6.12,664,0.21857142857142856,0.0,98.685,9564.795,106.33500000000001
The Beaches,2014,May,,11,3.825,675,0.935,0.5,35.19,15040.665,5218.0650000000005
East End-Danforth,2014,May,,14,7.65,522,2.04,0.16129032258064516,49.725,10485.855,23988.105
Woodbine-Lumsden,2014,May,,16,7.65,715,0.765,1.9230769230769231,266.21999999999997,11618.82,21927.96
Crescent Town,2014,May,,4,3.06,565,1.53,2.4000000000000004,229.5,14748.435,19239.75
Birchcliffe-Cliffside,2014,May,,16,5.355,712,1.6392857142857142,2.076923076923077,0.0,1151.325,9274.86
Oakridge,2014,May,,2,5.355,629,1.105,2.727272727272727,0.0,6014.43,11965.365
Clairlea-Birchmount,2014,May,,1,3.06,590,1.092857142857143,1.0434782608695652,188.19,13188.6,6299.775000000001
Wexford/Maryvale,2014,May,,14,7.65,529,0.286875,1.2894736842105263,74.97,15785.01,432.225
Dorset Park,2014,May,,3,6.885,719,0.765,1.0,95.625,10825.515,39999.555
Ionview,2014,May,,13,3.825,569,0.935,1.8,175.95,14565.6,26299.170000000002
Kennedy Park,2014,May,,7,5.355,500,1.434375,2.3478260869565215,0.0,3796.695,12041.1
Cliffcrest,2014,May,,11,4.59,663,1.2750000000000001,0.2857142857142857,137.7,1543.77,42073.47
Eglinton East,2014,May,,4,3.825,721,1.9549999999999998,3.31578947368421,0.0,2330.19,29008.8
Bendale,2014,May,,3,6.885,555,1.72125,2.333333333333333,52.02,225.675,26374.14
Scarborough Village,2014,May,,14,4.59,724,0.3825,0.4411764705882353,75.735,8681.22,5420.79
Woburn,2014,May,,6,5.355,792,0.16999999999999998,0.38888888888888884,27.54,13922.235,29661.345
Guildwood,2014,May,,6,3.06,591,2.6775,1.2,174.42000000000002,9337.59,10562.355
Morningside,2014,May,,16,7.65,538,0.33999999999999997,1.5882352941176472,45.900000000000006,461.295,16468.155
West Hill,2014,May,,16,7.65,698,0.32785714285714285,0.6,211.14000000000001,7552.08,2116.755
Rouge,2014,May,,13,3.06,655,0.10928571428571428,4.2,96.39000000000001,6605.775000000001,26875.215
Centennial Scarborough,2014,May,,16,4.59,706,2.185714285714286,1.0666666666666667,183.6,7885.62,47133.945
Highland Creek,2014,May,,10,7.65,671,2.185714285714286,1.4814814814814814,0.0,7796.115,9521.19
Malvern,2014,May,,7,3.06,584,1.53,1.6842105263157894,275.4,10695.465,22201.83
Hillcrest Village,2014,May,,14,7.65,631,0.08499999999999999,0.0,56.61,11484.18,7231.545
Steeles,2014,May,,7,4.59,538,2.04,0.0,94.86,4799.61,9544.905
L'Amoreaux,2014,May,,4,6.12,503,0.3825,0.0,0.0,9420.210000000001,24214.545000000002
Agincourt South-Malvern West,2014,May,,7,5.355,683,0.9835714285714287,1.852941176470588,142.29,3057.705,42351.93
Milliken,2014,May,,11,6.12,548,0.765,0.3333333333333333,0.0,1575.9,26896.635000000002
Agincourt North,2014,May,,8,7.65,621,0.57375,0.48484848484848486,100.98,3502.935,2842.7400000000002
Trinity-Bellwoods,2014,June,,10,5.704,646,0.31688888888888883,1.7999999999999998,162.564,10207.307999999999,32967.693999999996
West Humber-Clairville,2014,June,,1,4.991,708,2.584625,3.3684210526315788,236.71599999999998,14544.487,9574.877
Mount Olive-Silverstone-Jamestown,2014,June,,15,7.13,733,1.5278571428571428,1.6551724137931034,177.53699999999998,8784.16,32696.040999999997
Humber Summit,2014,June,,7,6.417,548,0.40742857142857136,0.0,0.0,2412.792,24011.700999999997
Thistletown-Beaumond Heights,2014,June,,5,4.991,523,1.5151249999999998,2.625,94.116,1860.9299999999998,30182.002999999997
Humbermede,2014,June,,2,5.704,523,1.426,0.7142857142857142,77.00399999999999,5128.6089999999995,12070.376999999999
Rexdale-Kipling,2014,June,,1,7.13,593,1.158625,2.131578947368421,171.12,11768.778,30955.608
Elms-Old Rexdale,2014,June,,8,7.13,557,2.4063749999999997,1.3636363636363635,182.528,12916.707999999999,1628.492
Pelmo Park-Humberlea,2014,June,,8,4.278,508,0.4753333333333333,3.4782608695652173,139.748,9211.247,40925.487
Downsview-Roding-CFB,2014,June,,15,6.417,681,0.30557142857142855,0.5454545454545454,174.685,8509.654999999999,15386.539999999999
Kingsview Village-The Westway,2014,June,,5,6.417,656,1.324142857142857,3.0,75.578,7554.235,41202.844
Weston,2014,June,,1,4.991,648,2.4063749999999997,4.545454545454545,136.896,3775.335,24976.39
Rustic,2014,June,,2,4.991,641,1.1091111111111112,1.5,88.41199999999999,1320.4759999999999,9025.867
Humber Heights-Westmount,2014,June,,12,2.852,794,1.1091111111111112,3.375,59.891999999999996,6732.8589999999995,9150.642
Brookhaven-Amesbury,2014,June,,7,4.991,508,2.3427142857142855,0.0,126.201,8088.272,12121.0
Mount Dennis,2014,June,,2,7.13,783,1.8334285714285714,2.727272727272727,34.224,6485.447999999999,10921.734
Willowridge-Martingrove-Richview,2014,June,,11,4.991,693,2.953857142857143,1.7391304347826086,115.506,4252.331999999999,43172.15
Princess-Rosethorn,2014,June,,11,5.704,659,0.4753333333333333,0.4,119.78399999999999,2824.1929999999998,34899.924
Eringate-Centennial-West Deane,2014,June,,9,7.13,698,0.802125,1.4,256.68,2745.763,2295.8599999999997
Edenbridge-Humber Valley,2014,June,,3,2.852,629,1.8716249999999999,1.6,166.84199999999998,3813.124,18637.82
Rockcliffe-Smythe,2014,June,,5,4.991,585,0.6337777777777777,1.2,317.28499999999997,9578.442,39919.443999999996
Markland Woods,2014,June,,13,3.565,678,1.6933749999999999,1.8461538461538463,265.236,4303.668,40346.530999999995
Etobicoke West Mall,2014,June,,11,4.278,508,1.1883333333333332,2.1724137931034484,108.37599999999999,5408.105,11523.506
Islington-City Centre West,2014,June,,9,4.991,596,1.96075,0.75,105.524,5231.281,11450.779999999999
Alderwood,2014,June,,2,7.13,582,2.953857142857143,0.42857142857142855,141.174,7572.0599999999995,14792.610999999999
Long Branch,2014,June,,8,4.278,716,2.3766666666666665,0.5555555555555556,126.91399999999999,13455.735999999999,42153.273
New Toronto,2014,June,,1,4.991,771,2.228125,2.1333333333333333,106.95,8773.465,30915.68
Mimico,2014,June,,14,4.278,771,2.037142857142857,0.0,149.73,12995.137999999999,4949.646
Stonegate-Queensway,2014,June,,4,2.852,624,1.9805555555555554,0.8648648648648649,96.96799999999999,5316.128,16403.990999999998
Kingsway South,2014,June,,3,4.991,612,0.980375,0.6818181818181818,402.13199999999995,14826.835,148.304
Lambton Baby Point,2014,June,,14,3.565,739,2.2182222222222223,1.8620689655172413,57.04,4029.163,40227.46
High Park-Swansea,2014,June,,3,4.278,590,1.0695,1.0,198.927,5919.326,16633.576999999997
Runnymede-Bloor West Village,2014,June,,3,4.278,791,2.750142857142857,0.8205128205128205,252.402,13082.124,23846.285
High Park North,2014,June,,9,4.991,702,1.426,0.0,397.854,4581.737999999999,40106.25
Junction Area,2014,June,,1,2.852,504,0.713,0.0,153.295,7508.603,18.538
Roncesvalles,2014,June,,3,3.565,531,1.0298888888888889,0.75,267.375,3463.754,43335.426999999996
South Parkdale,2014,June,,6,3.565,731,0.9506666666666665,1.7027027027027029,235.28999999999996,14886.014,30876.465
Dufferin Grove,2014,June,,3,6.417,501,2.584625,1.8148148148148147,0.0,3532.915,36981.884
Little Portugal,2014,June,,10,5.704,792,0.623875,0.15625,47.058,3506.5339999999997,4354.291
Dovercourt-Wallace Emerson-Juncti,2014,June,,12,4.991,731,2.037142857142857,0.5714285714285714,132.618,8470.44,22329.021
Niagara,2014,June,,3,6.417,734,1.8221111111111108,0.5384615384615385,135.47,11060.769,34532.729
Weston-Pellam Park,2014,June,,13,4.991,571,0.8714444444444445,0.0,32.798,6066.9169999999995,26051.593999999997
Palmerston-Little Italy,2014,June,,6,3.565,666,1.1883333333333332,3.1304347826086953,213.9,13658.940999999999,21387.147999999997
